suite,program,label,label_jit,label_aot,avg_bb_out_degree,avg_bb_size,basic_block_count,br_density,br_instr_count,call_bb_ratio,call_density,call_instr_count,compute_density,compute_instr_count,compute_mem_ratio,func_count,indirect_call_count,io_call_count,io_density,loop_instr_count,ls_ratio,max_loop_depth,mem_instr_count,syscall_count,syscall_density,total_instr_count,mean_L1_dcache_load_misses_native,mean_L1_dcache_loads_native,mean_LLC_load_misses_native,mean_LLC_loads_native,mean_branch_misses_native,mean_branches_native,mean_cycles_native,mean_instructions_native,mean_L1_dcache_load_misses_wasm_aot,mean_L1_dcache_loads_wasm_aot,mean_LLC_load_misses_wasm_aot,mean_LLC_loads_wasm_aot,mean_branch_misses_wasm_aot,mean_branches_wasm_aot,mean_cycles_wasm_aot,mean_instructions_wasm_aot,mean_L1_dcache_load_misses_wasm_jit,mean_L1_dcache_loads_wasm_jit,mean_LLC_load_misses_wasm_jit,mean_LLC_loads_wasm_jit,mean_branch_misses_wasm_jit,mean_branches_wasm_jit,mean_cycles_wasm_jit,mean_instructions_wasm_jit,std_L1_dcache_load_misses_native,std_L1_dcache_loads_native,std_LLC_load_misses_native,std_LLC_loads_native,std_branch_misses_native,std_branches_native,std_cycles_native,std_instructions_native,std_L1_dcache_load_misses_wasm_aot,std_L1_dcache_loads_wasm_aot,std_LLC_load_misses_wasm_aot,std_LLC_loads_wasm_aot,std_branch_misses_wasm_aot,std_branches_wasm_aot,std_cycles_wasm_aot,std_instructions_wasm_aot,std_L1_dcache_load_misses_wasm_jit,std_L1_dcache_loads_wasm_jit,std_LLC_load_misses_wasm_jit,std_LLC_loads_wasm_jit,std_branch_misses_wasm_jit,std_branches_wasm_jit,std_cycles_wasm_jit,std_instructions_wasm_jit,perf_run_count_native,perf_run_count_wasm_aot,perf_run_count_wasm_jit,branch_miss_rate_native,l1_load_miss_rate_native,llc_load_miss_rate_native,ipc_native,branch_miss_rate_wasm_jit,l1_load_miss_rate_wasm_jit,llc_load_miss_rate_wasm_jit,ipc_wasm_jit,branch_miss_rate_wasm_aot,l1_load_miss_rate_wasm_aot,llc_load_miss_rate_wasm_aot,ipc_wasm_aot,cycles_ratio_jit_over_native,cycles_ratio_aot_over_native,instructions_ratio_jit_over_native,instructions_ratio_aot_over_native,delta_branch_miss_rate_jit,delta_branch_miss_rate_aot,delta_l1_load_miss_rate_jit,delta_l1_load_miss_rate_aot,delta_llc_load_miss_rate_jit,delta_llc_load_miss_rate_aot,delta_ipc_jit,delta_ipc_aot
micro,call_chain,similar,similar,similar,1.5,35.0,2,0.042857,3,4.0,0.114286,8,0.4,28,3.111111,1,0,1,0.014286,0,0.128571,1,9,3,0.042857,70,12609.4,244534.4,308.8,3708.1,6550.8,7688868.6,51004203.6,181006472.7,264709.0,33548616.9,36668.3,64002.9,54322.1,62878779.7,78384375.7,344950400.2,286513.7,34016707.4,38418.2,68227.1,63427.7,63172983.8,80346825.4,346830440.6,661.5650131821261,13250.63905544853,52.28299064811722,339.8671145544322,424.2354692070587,9576.377559158422,61520.576144534825,55240.85538208178,2420.503942019783,18994.139239074004,1222.432733891272,1169.085440276572,1729.5533431110655,13257.21712083246,459977.0833654048,78221.17970615221,1557.5610599766305,20376.274030788285,1839.1883354712027,1641.2318848962207,1648.9851458127537,17023.95895854585,674914.8081051429,88408.89221264128,10,10,10,0.0008519849071162434,0.05156493319549315,0.0832771500229228,3.5488540144561727,0.0010040320432038862,0.008422734647151653,0.5630929645258261,4.316666388165723,0.000863917847311531,0.007890310375209536,0.5729162272334535,4.40075457793051,1.5752981073897212,1.536821872854417,1.9161217575618779,1.9057351654585335,0.00015204713608764277,1.1932940195287598e-05,-0.0431421985483415,-0.043674622820283615,0.47981581450290334,0.4896390772105307,0.7678123737095506,0.8519005634743371
micro,call_indirect,native-better,native-better,native-better,1.5,31.5,2,0.047619,3,4.0,0.126984,8,0.253968,16,1.454545,4,1,1,0.015873,0,0.174603,1,11,3,0.047619,63,13741.9,50294103.7,375.6,4178.4,7048.8,75222807.4,155141519.0,401205749.9,266694.7,278650569.2,38246.3,65502.8,54477.2,152950394.6,249803522.8,1090364176.2,286758.9,279118032.7,39230.2,68865.3,63640.1,153242504.5,251836549.5,1092233607.5,798.3654760404743,16822.98795002549,104.35963459754608,348.28921570697213,309.02851360711406,12088.992727086707,2981628.997311294,69924.04802741844,3340.176643698823,45385.681733347636,1610.1094545264793,1460.8007545330877,1824.7428920870532,31927.52128110385,708419.0806346812,181550.1642998395,3377.1152860918933,33651.640528117096,613.0136485701871,1310.7917073280555,1935.8498822653228,26660.531003505672,430059.97595018946,140158.60600305808,10,10,10,9.37056225848864e-05,0.00027323083600354526,0.08989086731763356,2.586063050600916,0.00041529013251020053,0.0010273750399645892,0.5696657097260884,4.337073429843828,0.00035617560936975835,0.0009570936846304495,0.5838880170008,4.364887107989175,1.623269844998746,1.6101655083060002,2.7223777519944266,2.717718219322061,0.00032158450992531413,0.00026246998678487195,0.000754144203961044,0.0006838628486269041,0.47977484240845486,0.4939971496831664,1.7510103792429121,1.7788240573882592
micro,call_many_small_funcs,native-better,native-better,native-better,1.5,34.5,2,0.043478,3,3.5,0.101449,7,0.463768,32,3.555556,1,0,1,0.014493,0,0.130435,1,9,3,0.043478,69,14027.1,320892.9,364.7,4355.0,7135.8,10241603.5,209870007.2,311313657.0,266431.3,3685792.1,37894.4,65551.1,54392.0,42974600.8,317652793.6,415502898.9,287225.8,4131507.0,39402.2,68728.1,62620.9,43249634.0,319290257.7,417287675.3,619.8948746001662,11580.455320639749,52.3196372736322,331.6852591103668,744.2067813002869,8295.658426081805,57189.77102750369,47239.99047887056,2078.936589808459,20901.776093858072,1022.4001391062319,1138.7465282298588,1369.4597474916895,16380.680367094026,426148.550508227,88858.03110012892,2197.618144972211,20712.379357926595,514.8464280195057,733.1776274091658,734.7976970265721,14389.759398807955,236214.54156059359,81670.43074189337,10,10,10,0.0006967463639848975,0.04371271536391114,0.08374282433983926,1.4833642079371883,0.001447894333626037,0.06952083101880258,0.5733055329625,1.3069226674998546,0.001265677841968459,0.07228603588357574,0.5780894599785511,1.3080410664457003,1.5213715478444982,1.513569270035266,1.3404091530105922,1.3346761041710418,0.0007511479696411396,0.0005689314779835614,0.02580811565489144,0.028573320519664602,0.4895627086226607,0.49434663563871184,-0.17644154043733362,-0.17532314149148798
micro,call_recursive,native-better,native-better,native-better,1.5,107.0,2,0.014019,3,4.0,0.037383,8,0.803738,172,19.111111,1,0,1,0.004673,0,0.042056,1,9,3,0.014019,214,12657.2,13745362.7,410.0,3787.2,6377.8,939346.7,54015267.8,178009984.7,264523.8,3568189.0,38175.8,64826.9,53928.1,8893002.3,96393493.4,270032815.9,285839.7,4022505.0,38680.3,67549.2,61253.2,9176403.5,98333997.5,271850323.9,521.3684557648904,12143.23022236382,232.16469250177653,280.7006313574027,384.87250414188395,8537.120475377586,76136.14451143907,49569.2270579478,1893.2234592532025,26984.17408202243,1346.949211283699,521.0524499084098,1549.042173588426,18997.797966255657,543908.4065717125,108538.82048521856,1951.6655593506662,21007.616941375185,1505.220474806856,900.9757426750662,2181.555245435899,15955.0686216707,472751.2795726908,83287.64306833899,10,10,10,0.006789612397637635,0.0009208341952300757,0.10825940008449515,3.2955494242685215,0.006675077005931572,0.07106012298306652,0.5726241021359247,2.7645608925844796,0.006064105032335367,0.07413390938652632,0.5888882547214197,2.8013593695526335,1.8204852351023613,1.7845601313486408,1.527163346247959,1.5169531998729506,-0.00011453539170606323,-0.0007255073653022678,0.07013928878783644,0.07321307519129625,0.4643647020514296,0.48062885463692456,-0.5309885316840419,-0.49419005471588795
micro,compute_fp_mix,similar,similar,similar,1.5,32.5,2,0.046154,3,6.5,0.2,13,0.261538,17,1.888889,1,0,1,0.015385,0,0.138462,1,9,3,0.046154,65,14526.4,327588.1,497.6,4532.9,7122.2,6245784.7,208016151.7,169342103.2,267599.2,63651998.1,38626.3,65791.1,54905.5,26951842.7,215664984.2,219371173.7,287938.9,64095408.9,39082.1,68367.8,63189.5,27225624.7,216916955.4,221142471.5,497.49465658771953,11949.550381592708,151.62834680743427,200.1157720476381,355.4230030697383,8370.008735558937,10270920.975966677,50287.055250169426,1729.7756951568888,27839.39014118934,1417.517395542878,1039.8117831821517,2523.6654228852663,19313.98812634102,443129.0790166877,108644.31080881997,2074.830030521902,19259.708711596915,2295.3028582544634,2865.7323593726533,1431.7954734450652,16172.562176243071,845456.4158077518,84065.7589499613,10,10,10,0.0011403210872766715,0.0443434911097198,0.10977519909991397,0.8140815115367793,0.0023209568447478085,0.004492348281126264,0.5716448386521139,1.019479879257055,0.0020371705419607545,0.004204097404445816,0.5871052467583001,1.017184938545995,1.0427890028118427,1.0367703778648454,1.305891844503795,1.29543196614792,0.001180635757471137,0.000896849454684083,-0.03985114282859354,-0.04013939370527399,0.46186963955219995,0.47733004765838616,0.20539836772027564,0.2031034270092157
micro,compute_fp_muladd,similar,similar,similar,1.5,32.5,2,0.046154,3,6.5,0.2,13,0.261538,17,1.888889,1,0,1,0.015385,0,0.138462,1,9,3,0.046154,65,14275.5,344063.8,553.3,4500.1,7159.4,7257459.1,240506376.6,197407350.9,266653.2,73659367.9,38153.2,65736.9,54462.6,30957062.7,248486436.5,253400257.2,288915.4,74120099.0,39678.3,69177.6,63629.4,31244094.6,250442617.7,255243146.6,693.3420271890827,20338.689681382017,412.290633736284,327.97576129952034,387.0800089559437,14273.65701368928,12785528.33514626,84589.184490497,2557.271714586115,36317.66374476542,1081.798790081696,1375.9200921565186,892.0127303526051,26268.87165892978,536299.348280052,146864.10020589994,2813.5455370206673,30724.122734063243,1770.284035590522,1508.1555475333278,2181.462822154997,22497.586676500654,764318.6570006941,124262.01843792587,10,10,10,0.0009864885080785367,0.04149085140604737,0.12295282327059397,0.820798823260805,0.0020365256479539656,0.00389793597010711,0.5735715029142381,1.0191681788989702,0.0017592948183678939,0.003620085368666325,0.5803924432092173,1.019775005707404,1.0413138364165933,1.0331802425067178,1.2929769101116082,1.283641445187946,0.001050037139875429,0.0007728063102893572,-0.03759291543594026,-0.03787076603738104,0.4506186796436441,0.45743961993862337,0.19836935563816516,0.19897618244659898
micro,compute_int_add,wasm-better,wasm-better,wasm-better,1.5,30.0,2,0.05,3,3.5,0.116667,7,0.383333,23,2.555556,1,0,1,0.016667,0,0.15,1,9,3,0.05,60,15210.6,359770.1,687.0,4905.3,7325.4,25268216.0,268416025.2,476471112.4,267701.4,3666617.9,39133.2,66263.1,55483.9,102961381.1,284875092.5,615428994.9,287158.3,4121375.5,39954.8,69117.2,62281.2,103243787.0,286407771.3,617247241.2,1382.0578215914927,15136.820864295702,355.5518402583667,634.1769907175405,336.7950910172732,10627.932066022922,130281.07091191648,63480.24288303172,2122.08237351899,23681.170994179225,1348.6703575497354,817.4271900977532,1350.741479500961,18059.220811601725,365010.97018803505,98768.4068959665,1531.9575023116324,24731.615875905365,983.3055137307695,866.7034351174838,1235.6726283463775,18873.8946342991,349371.9840313616,101318.17855404691,10,10,10,0.00028990570604588785,0.042278666292724164,0.14005259617148796,1.7751217053638122,0.0006032440479929315,0.06967535474503597,0.5780731858350744,2.1551344029469774,0.0005388806891208261,0.07301044376617483,0.5905730338604743,2.1603468014670324,1.0670293291415598,1.0613192423505122,1.2954557477596202,1.2916396794761906,0.0003133383419470437,0.00024897498307493825,0.02739668845231181,0.030731777473450662,0.4380205896635864,0.45052043768898636,0.38001269758316525,0.3852250961032202
micro,compute_int_divmod,similar,similar,similar,1.5,29.0,2,0.051724,3,3.5,0.12069,7,0.362069,21,2.333333,1,0,1,0.017241,0,0.155172,1,9,3,0.051724,58,14774.9,357462.0,543.2,4681.3,7208.6,32267109.4,248660538.9,257462634.2,268708.3,3687279.4,38772.1,66599.9,54788.9,18977018.9,272816137.0,231514497.8,289326.8,4135151.2,40152.9,69909.4,63477.6,19255616.0,274611197.9,233309465.8,949.776868532815,16350.911323565764,182.14267911600388,349.65127071285053,445.8226353856679,11507.333740802867,192926.72311208321,67352.53826743865,1833.732807993333,22705.5353906878,1220.1237141281115,1145.8642977634347,1309.0221498847486,19138.708469428882,480886.2744160811,101372.8738171879,2208.168260497076,23947.945807521726,1172.7498975579679,914.4025614817833,1747.8630889682915,17400.28936540991,453571.7541689222,99547.6832966635,10,10,10,0.000223403959451044,0.041332785023303176,0.11603614380620768,1.0353980383817143,0.0032965759184229683,0.06996764713222578,0.5743562382168922,0.8495992427991227,0.002887118376638177,0.0728744070763935,0.5821645377845913,0.848609984533283,1.1043617902333758,1.0971428687754685,0.9061876746695696,0.8992159134834177,0.0030731719589719244,0.002663714417187133,0.028634862108922604,0.03154162205309033,0.4583200944106845,0.4661283939783836,-0.1857987955825916,-0.18678805384843133
micro,compute_int_mul,similar,similar,similar,1.5,34.5,2,0.043478,3,3.5,0.101449,7,0.463768,32,3.555556,1,0,1,0.014493,0,0.130435,1,9,3,0.043478,69,15330.9,371020.9,685.1,4994.9,7131.6,11526033.6,296331883.0,294015600.1,267914.7,48669712.4,38564.4,65889.8,54217.9,92964092.1,286545505.9,465444324.5,287552.8,49121453.7,40155.0,69016.7,62431.1,93244666.0,288411176.3,467247756.7,1603.2092432922718,22048.292886550455,676.9481270131905,948.8844268695507,491.1583134681616,15314.49361588905,148211.76089935374,91119.86783042575,2715.5753247598286,26294.25667411829,936.2599591518966,961.8893214225166,1091.4804879408307,19411.283439451054,204443.97098115753,112695.92841629458,2591.2220969178966,35619.10973074964,1220.941713050491,1109.257614603368,2291.4689829888575,26113.562176685155,493754.0185535724,145593.85696370548,10,10,10,0.000618738435744279,0.04132085281449104,0.1371599031011632,0.9921834840161294,0.000669540711315326,0.005853914702039853,0.5818157054741824,1.6200750702322904,0.000583213354481843,0.005504752068352063,0.5852863417402997,1.6243295215470348,0.9732708251983807,0.966974943766007,1.5891937589062641,1.5830599612459133,5.0802275571047066e-05,-3.552508126243592e-05,-0.03546693811245119,-0.03581610074613898,0.44465580237301916,0.4481264386391365,0.6278915862161609,0.6321460375309054
micro,host_env_query,native-better,native-better,native-better,1.625,8.375,8,0.134328,9,1.0,0.119403,8,0.208955,14,1.272727,1,0,1,0.014925,0,0.164179,1,11,3,0.044776,67,10626.5,200702.8,465.8,2670.8,5736.2,162681.5,883463.5,835590.3,263471.3,3517004.3,36867.8,62939.2,52274.2,2861160.9,14904975.1,14832517.5,291547.6,4133685.7,38003.8,66998.7,61620.2,3235383.1,17228874.8,17283347.2,366.6982562149856,4548.995244373568,406.6917478604376,174.05669574403984,168.48527795890323,3177.0000262301965,59798.078921669556,19023.62514845393,2309.923425859248,16258.497703252531,1560.0071794706575,1555.8528779347282,895.0360390012851,13508.946734582109,642907.2164043322,71049.48069127603,2078.9476076985557,17420.757593234062,2565.9987789033207,2273.9005181992156,1325.828193998,16232.286594931715,977192.4051486368,78961.2570256251,10,10,10,0.03526030925458642,0.052946446188095034,0.1744046727572263,0.9458119096035095,0.019045719809811703,0.07052969702074832,0.5672319015145071,1.0031616922539828,0.0182702762364745,0.07491355640367002,0.5857684876833517,0.9951386970113086,19.50151285254003,16.87107062148012,20.68399693007446,17.750945050463127,-0.016214589444774715,-0.016990033018111916,0.017583250832653288,0.021967110215574986,0.3928272287572808,0.4113638149261254,0.0573497826504733,0.049326787407799166
micro,host_getcwd_loop,wasm-better,wasm-better,wasm-better,1.5,14.5,4,0.086207,5,2.5,0.172414,10,0.189655,11,1.0,1,0,1,0.017241,0,0.189655,1,11,4,0.068966,58,11079.5,963317.4,383.4,2913.4,5758.8,1021871.2,2952689.8,5558336.0,264194.5,3573453.1,37222.1,63053.9,52153.7,2905406.3,15457926.9,15064935.1,291929.3,4154691.8,37041.9,66301.2,61720.8,3258955.3,16885161.1,17375554.5,367.8140381587776,4741.180260933666,267.73876156515786,185.5581370412578,352.27445108734315,3800.9222798917917,50855.22561983612,19971.763573160526,2617.6697546567075,36538.84275200236,2906.9910159246565,2357.7140741734474,1535.6542615807482,27028.523497511924,973807.7205472509,150837.93286648204,2160.9411041385542,11137.932022298088,3184.8223899545096,3005.3085180874355,1174.948868863852,7519.1144432780075,1026763.5499597157,41574.034546817486,10,10,10,0.005635543892420102,0.011501401303454084,0.13159881924898742,1.8824652694637956,0.01893882987594215,0.0702649712789767,0.558691245407323,1.029042861782349,0.01795057028684766,0.07393255000324477,0.5903219309194196,0.9745766814306774,5.7185692516701225,5.235201781101422,3.1260352918571312,2.710331851115154,0.013303285983522047,0.012315026394427556,0.058763569975522616,0.06243114869979068,0.42709242615833554,0.4587231116704322,-0.8534224076814465,-0.9078885880331181
micro,host_open_close_loop,native-better,native-better,native-better,1.6,13.4,5,0.089552,6,2.4,0.179104,12,0.19403,13,1.444444,1,0,6,0.089552,0,0.134328,1,9,8,0.119403,67,13386.9,1667990.1,682.0,3875.2,7892.2,1351195.6,4230239.5,7267754.9,282000.6,7652775.2,37665.6,65851.9,72349.4,5691331.1,24363759.5,30733795.1,308261.6,8252364.6,37735.7,68461.7,80714.1,6046350.6,25780841.4,33121896.7,566.6377345555292,5023.0120324142035,326.5275213855981,224.04949849927752,417.54435559457505,3376.217548282913,111701.51124537208,19778.479620536986,3186.58142145397,56459.47200485198,1393.691676407981,1385.7137310586347,1614.4503846338698,42048.1082794194,816882.1821878941,230387.8266553785,3302.8099215331436,40469.74531452131,2627.0576295332553,2636.4085018996757,2414.804820730286,30401.44832880314,1126009.8725808759,168040.1467884321,10,10,10,0.0058409011989085805,0.008025767059408806,0.17599091659785301,1.7180480916033243,0.013349225895038242,0.03735433599237726,0.5511943174066668,1.2847484760524535,0.01271221068125873,0.03684945560664058,0.5719743849456128,1.2614553636519028,6.094416498167538,5.759427923643567,4.557376680383099,4.228788053928456,0.007508324696129662,0.006871309482350149,0.029328568932968452,0.028823688547231774,0.37520340080881376,0.39598346834775977,-0.4332996155508708,-0.4565927279514215
micro,host_read_small,native-better,native-better,native-better,1.666667,10.4,15,0.102564,16,1.133333,0.108974,17,0.25641,40,1.111111,1,0,7,0.044872,0,0.230769,2,36,9,0.057692,156,14201.0,2171405.6,510.4,4033.2,8669.9,1729021.6,5230354.4,9200737.0,304051.8,8669923.2,37663.2,66351.9,84862.2,6359690.0,27057514.2,34577754.4,318493.3,9313801.1,38795.8,70281.2,93106.5,6747025.0,28808033.6,37143633.3,880.4654072326367,6702.964886277332,84.00820065789874,290.32234958174797,682.9511858267927,4614.356490586992,65068.090676357446,26993.221968157508,3267.199983676155,26368.706203460755,1857.571162088337,1610.6482787305808,1364.524809432047,22041.04359295796,792184.2439314787,111813.40122046454,6845.861313393824,53097.31105024699,1188.0896711387861,911.3102654968837,2381.6436084724733,39383.250294735415,824998.161132523,215753.62324860282,10,10,10,0.005014338745103011,0.006540003396878041,0.12654963800456212,1.7591039337602055,0.013799637618061293,0.03419584513137176,0.5520082184140283,1.289349832610581,0.01334376361111941,0.035069722416918296,0.5676280558657703,1.2779353692439344,5.507854993535428,5.1731703304846794,4.037028044601209,3.7581505046823964,0.008785298872958282,0.0083294248660164,0.027655841734493723,0.028529719020040256,0.42545858040946616,0.44107841786120816,-0.46975410114962446,-0.4811685645162711
micro,host_stat_loop,native-better,native-better,native-better,1.5,15.5,4,0.080645,5,2.5,0.16129,10,0.193548,12,1.0,1,0,1,0.016129,0,0.193548,1,12,4,0.064516,62,11138.3,930618.8,320.1,2935.3,5795.4,795463.7,2613903.5,4497515.4,268319.2,8490061.2,36903.2,63887.4,64966.2,6633862.0,26024497.6,35539211.5,295509.6,9109222.8,38574.1,67812.9,74433.0,7004666.4,28575062.3,38009269.4,377.45582522992015,7912.811591898852,151.95280700123823,237.84124023296624,215.575302646456,5603.229129508958,40660.860695514064,32260.059978589987,3619.6087511098613,95770.09316390073,2178.2131208860164,1371.7998072281225,3153.915654477073,73259.43568957903,604691.0700695205,397005.59769752185,2547.308697429523,111275.81937570008,2558.13653749061,2544.9768150002633,2446.393581490017,86718.93211750223,691130.906378178,469408.09371192823,10,10,10,0.007285561867876561,0.011968702974837816,0.1090518856675638,1.7206126392959802,0.010626201984437117,0.03244070394238244,0.5688312990596185,1.3301552591890586,0.009793119000666579,0.03160391823795099,0.5776287656094942,1.3656060549656874,10.931949974434787,9.956181473417058,8.451170484041032,7.901965494103699,0.003340640116560556,0.0025075571327900182,0.02047200096754462,0.01963521526311317,0.4597794133920547,0.46857687994193037,-0.39045738010692155,-0.35500658433029275
micro,host_time_loop,native-better,native-better,native-better,1.5,27.0,2,0.055556,3,5.0,0.185185,10,0.203704,11,0.916667,1,0,1,0.018519,0,0.222222,1,12,4,0.074074,54,10720.3,236241.2,591.7,2841.9,5592.8,188512.8,1033056.2,986664.9,265367.1,4180148.3,36570.0,62428.8,52440.4,3201975.9,16046492.7,17306378.4,285228.0,4639202.6,39809.2,66874.4,59701.3,3486514.9,17926703.8,19138344.3,363.80093763241206,3194.852310966642,291.0025009438159,223.14940187138205,571.6268790818789,2174.0010630683328,43932.754416519594,13691.86268027672,2176.8303384100022,14233.664391544122,3892.8907568084214,2564.15317621844,1991.7355469260704,10915.332421771598,1166193.0172610597,55302.687116149464,2946.0609860173167,27943.967145382736,2409.496987616572,1603.1241166339355,2330.183352347097,22753.56496830037,914270.4268768159,118678.51978072689,10,10,10,0.029668011933407176,0.04537862151055785,0.20820577782469477,0.9550931498208908,0.017123489132371127,0.061482117638061336,0.5952830978670463,1.0675885825703217,0.016377512397891564,0.06348269988411655,0.5857873289251114,1.0785147087001759,17.353077015558302,15.53302976159477,19.39700530544869,17.540279784960426,-0.012544522801036049,-0.013290499535515612,0.01610349612750349,0.0181040783735587,0.3870773200423515,0.3775815511004167,0.11249543274943097,0.12342155887928508
micro,host_write_small,native-better,native-better,native-better,1.6,14.4,5,0.083333,6,2.4,0.166667,12,0.166667,12,0.705882,1,0,4,0.055556,0,0.236111,2,17,6,0.083333,72,733858.4,13372399.0,1491.8,127939.4,45816.7,9622803.8,45803339.4,53446725.3,1300590.4,19254834.6,40322.4,285370.5,116802.2,13905250.2,79387946.9,76684836.7,1341770.9,19905100.9,42151.9,295089.6,128690.6,14296814.2,81532623.5,79281025.4,4736.359319139582,14980.33507265075,409.3047764197236,5989.574297616374,2733.488574859769,10868.024360991647,968163.4380838118,61916.72733070079,9865.053901975858,29246.79670284924,1256.6804773776912,7957.838934032286,3628.3242474239332,23326.8614538877,1670460.9650685862,119935.71665322362,10982.774922071818,64220.62590173849,1257.7517375592572,9313.256456375619,6089.335216407269,46407.854571780634,1268911.2425951133,260552.87902765747,10,10,10,0.00476126303229834,0.05487858984764065,0.01166020787966803,1.1668739877948724,0.009001348006606956,0.067408394799948,0.14284441064680017,0.9723840837772135,0.008399863240145078,0.0675461735724284,0.14129841732064108,0.9659506221592437,1.7800584972195281,1.7332349112519077,1.4833654439068134,1.4347901816166089,0.004240084974308615,0.0036386002078467377,0.012529804952307343,0.012667583724787747,0.13118420276713214,0.12963820944097304,-0.19448990401765887,-0.20092336563562874
micro,memory_copy_loop,native-better,native-better,native-better,1.75,28.75,4,0.043478,5,2.25,0.078261,9,0.295652,34,1.030303,1,0,1,0.008696,0,0.286957,2,33,3,0.026087,115,162735.9,3132366.7,3040.8,8811.4,7794.2,2536521.0,10593608.2,15032022.5,417401.7,6450121.2,40296.5,70814.1,56298.1,21888644.8,35725426.2,85924306.3,442423.6,7028522.1,41528.0,74564.7,64811.1,22234227.6,37631777.9,88212793.0,1421.0323672910793,18962.1241839269,593.1336368063365,795.4121503276707,564.6371105999557,14136.453594244314,290363.567659887,89370.96239862019,2394.089530025521,19420.223140953654,1081.3118832644395,1761.4507562423291,698.9874343171936,13147.47600449925,688729.5864862431,70558.59938464228,3335.796862986589,34947.97305344709,3150.167191330219,2127.4469858912526,2212.4460294735636,30930.11973680941,982586.9466393801,159933.49035492845,10,10,10,0.0030727914336210896,0.051953016867405714,0.34509839526068503,1.4189709696833985,0.002914924735231189,0.06294688893416156,0.5569391414436053,2.344103784689907,0.0025720230975651813,0.0647122258725929,0.5690462775068806,2.405130335435998,3.552309769205926,3.3723567575398916,5.86832497090794,5.71608419958126,-0.0001578666983899006,-0.0005007683360559083,0.010993872066755846,0.012759209005187185,0.21184074618292031,0.2239478822461956,0.9251328150065083,0.9861593657525993
micro,memory_random_read,native-better,native-better,native-better,1.666667,19.833333,6,0.058824,7,1.5,0.07563,9,0.352941,42,1.555556,1,0,1,0.008403,0,0.226891,3,27,3,0.02521,119,87069483.8,76965950.0,2027359.2,69132225.2,11553.5,39893094.5,930774677.5,1212247015.5,87700435.0,152318301.7,2030840.5,69211160.3,60003.8,84483717.5,1079116856.3,1504957026.0,87592204.0,152920440.6,2574543.6,69218567.4,68359.8,84856532.2,1118779523.6,1507367475.1,636558.101319171,135026.5294533765,471891.5664370365,42102.9529600468,1211.5686113464644,93608.60720070303,52391734.15531525,648113.2636379963,527503.5277268027,81475.06815387019,532963.5717228815,31989.365305955813,1791.7549931716544,53777.51556851716,66412971.46700127,380607.3776595987,650057.3587198112,63997.46373828715,1156956.6730555738,30401.485892780882,1056.459580128102,39346.8107695303,104417819.24164242,266156.5616363698,10,10,10,0.0002896115266264942,1.1312727745191218,0.029325820109722144,1.302406527384282,0.0008055926659703872,0.5727959169900535,0.03719440746472311,1.3473320196722987,0.00071024099998914,0.5757708300393951,0.029342673799965177,1.394619143620915,1.201987495625653,1.1593749619386267,1.2434491121252835,1.2414606979908873,0.000515981139343893,0.0004206294733626458,-0.5584768575290683,-0.5555019444797267,0.00786858735500097,1.685369024303357e-05,0.04492549228801668,0.09221261623663302
micro,memory_random_write,native-better,native-better,native-better,1.714286,18.714286,7,0.061069,8,1.285714,0.068702,9,0.328244,43,1.194444,1,0,1,0.007634,0,0.274809,3,36,3,0.022901,131,57699210.6,54111090.9,806095.7,47410132.5,10938.2,53194233.2,615451795.6,969289870.9,58253370.9,107412581.7,722547.4,43336529.5,57335.3,110811999.3,680381628.2,1151237157.7,58097564.8,108002698.0,822187.6,43466150.1,66900.0,111175734.4,693405633.7,1153587785.1,647418.932673462,100120.0175616469,374144.1293343308,78236.05494378532,858.7367725004236,69828.98956546083,55413056.031965435,457514.0181785441,40172.08372724744,62082.31772601105,367678.35663803277,181743.6891945781,1194.4726451451286,44189.33277525014,49502056.57633884,278284.6788204808,632438.9529418444,73597.31820748118,628784.196560173,464522.2655095225,1270.7207928311154,60455.85148445973,82486395.89150667,329783.94933566457,10,10,10,0.00020562755287541207,1.0663102450961677,0.017002603821029184,1.5749241091335926,0.0006017500164136536,0.5379269766020104,0.018915583692331657,1.6636550512929584,0.000517410572520913,0.5423328438627408,0.016672941011577774,1.6920462134547682,1.1266611595860294,1.1054994608256856,1.1901370474746389,1.187711944860271,0.00039612246353824154,0.00031178301964550093,-0.5283832684941573,-0.5239774012334268,0.0019129798713024733,-0.0003296628094514101,0.08873094215936583,0.11712210432117565
